Lebon Régis,4209706,9,668054292
Leandro Ferreira,3138302,81,66479622
Lavrinhas,3526605,85,62451586
Lavras do Sul,4311502,17,77513602
Lavras da Mangabeira,2307502,47,439098
Lavras,3138203,31,92229875
Lavínia,3526506,96,34452388
Lavandeira,1712157,17,14596056
Lauro Muller,4209607,68,9662504
Lauro de Freitas,2919207,42,48899828
Laurentino,4209508,61,94841844
Lastro,2508406,40,56428452
Lassance,3138104,5,227318115
Laranjeiras do Sul,4113304,46,80990442
Laranjeiras,2803609,21,2111254
Laranjal Paulista,3526407,31,30590773
Laranjal do Jari,1600279,58,58977641
Laranjal,3138005,32,95150249
Laranjal,4113254,50,2570504
Laranja da Terra,3203163,62,64988706
Lapão,2919157,24,76389987
Lapa,4113205,53,43020088
Landri Sales,2205607,74,43813049
Lamim,3137908,13,4764491
Lambari D'Oeste,5105234,15,5089664
Lambari,3137809,16,24053915
Lamarão,2919108,38,79193156
Lajinha,3137700,54,382435
Lajes Pintadas,2406809,11,30438095
Lajes,2406700,12,67612843
Lajedo do Tabocal,2919058,95,13433608
Lajedo,2608800,46,87403806
Lajedinho,2919009,35,87648755
Lajedão,2918902,59,6552864
Lajeado Novo,2105989,88,61539296
Lajeado Grande,4209458,12,96290261
Lajeado do Bugre,4311429,61,41842726
Lajeado,1712009,99,54626525
Lajeado,4311403,16,13425107
Laje do Muriaé,3302304,58,1670022
Laje,2918803,57,33327635
Laguna Carapã,5005251,31,20789528
Laguna,4209409,16,45893617
Lagoinha do Piauí,2205540,5,71221361
Lagoinha,3526308,23,6257808
Lagoão,4311254,46,67957719
Lagoa Vermelha,4311304,27,23381225
Lagoa Seca,2508307,45,29613587
Lagoa Santa,3137601,52,20565554
Lagoa Santa,5212253,60,33964422
Lagoa Salgada,2406601,3,494773207
Lagoa Real,2918753,24,6526866
Lagoa Nova,2406502,0,557007887
Lagoa Grande do Maranhão,2105963,9,845432227
Lagoa Grande,2608750,61,6020895
Lagoa Grande,3137536,16,2539575
Lagoa Formosa,3137502,29,91286351
Lagoa Dourada,3137403,28,78530865
Lagoa dos Três Cantos,4311270,52,90796627
Lagoa dos Patos,3137304,31,97772147
Lagoa dos Gatos,2608701,88,67255053
Lagoa do Tocantins,1711951,38,9648614
Lagoa do Sítio,2205599,51,1168018
Lagoa do Piauí,2205581,20,40103684
Lagoa do Ouro,2608602,80,57140681
Lagoa do Mato,2105922,37,65925063
Lagoa do Carro,2608453,43,94243999
Lagoa do Barro do Piauí,2205565,27,16212755
Lagoa de Velhos,2406403,61,29689151
Lagoa de São Francisco,2205573,48,62760443
Lagoa de Pedras,2406304,79,47004906
Lagoa de Itaenga,2608503,43,21894429
Lagoa de Dentro,2508208,66,63533188
Lagoa d'Anta,2406205,81,98059433
Lagoa da Prata,3137205,53,38357188
Lagoa da Confusão,1711902,42,85276533
Lagoa da Canoa,2704104,72,9203606
Lagoa Bonita do Sul,4311239,97,62214733
Lagoa Alegre,2205557,34,66013919
Lagoa,2508109,98,45129645
Lago Verde,2105906,2,732936733
Lago dos Rodrigues,2105948,74,53864938
Lago do Junco,2105807,84,36261984
Lago da Pedra,2105708,11,93777076
Lages,4209300,64,89574907
Lagarto,2803500,55,99852557
Lagamar,3137106,61,15161816
Lafaiete Coutinho,2918704,37,29857478
Ladário,5005202,33,30285213
Ladainha,3137007,69,44068443
Lacerdópolis,4209201,12,44692001
Lábrea,1302405,49,73693116
Kaloré,4113106,48,45303821
Juvenília,3136959,14,29990083
Juti,5005152,73,97179225
Jutaí,1302306,33,2666151
Jussiape,2918605,20,30617273
Jussari,2918555,37,97616191
Jussara,2918506,17,81125602
Jussara,4113007,76,26398984
Jussara,5212204,92,36006142
Juscimeira,5105200,32,2498419
Juruti,1503903,16,2111929
Juruena,5105176,48,87796973
Juruaia,3136900,30,95919745
Juruá,1302207,6,767368719
Juru,2508000,98,3504736
Juripiranga,2507903,83,93667497
Jurema,2205532,9,917009139
Jurema,2608404,11,49993869
Juranda,4112959,18,5615095
Juramento,3136801,78,8035466
Juquitiba,3526209,95,54766286
Juquiá,3526100,58,70888142
Jupiá,4209177,42,71557225
Jupi,2608305,15,74754606
Junqueirópolis,3526001,3,1779659
Junqueiro,2704005,43,53714224
Jundiaí do Sul,4112900,1,330024943
Jundiaí,3525904,5,566564539
Jundiá,2406155,66,50259034
Jundiá,2703908,2,301007133
Junco do Seridó,2507804,49,53931663
Junco do Maranhão,2105658,75,85949725
Jumirim,3525854,79,10331949
Júlio Mesquita,3525805,90,40726643
Júlio de Castilhos,4311205,38,41863512
Júlio Borges,2205524,63,76431074
Juiz de Fora,3136702,72,41245817
Juína,5105150,44,13416239
Jucurutu,2406106,68,60065173
Jucuruçu,2918456,49,2326081
Jucati,2608255,33,1875373
Jucás,2307403,36,43839228
Juazeiro do Piauí,2205516,56,28605753
Juazeiro do Norte,2307304,13,48404977
Juazeiro,2918407,87,28687583
Juazeirinho,2507705,4,883503176
Juatuba,3136652,25,74314268
Juarina,1711803,95,56782017
Juarez Távora,2507606,81,5581135
Juara,5105101,77,9273477
Joviânia,5212105,4,660753021
Josenópolis,3136579,34,10295679
Joselândia,2105609,94,24640857
José Raydan,3136553,29,1628068
José Gonçalves de Minas,3136520,38,76833931
José de Freitas,2205508,65,86438188
José da Penha,2406007,0,640747767
José Bonifácio,3525706,6,63263877
José Boiteux,4209151,73,1486744
Jordão,1200328,2,27099634
Jordânia,3136504,78,70395613
Joinville,4209102,28,57227664
Jóia,4311155,62,41535084
Joca Marques,2205458,41,290994
Joca Claudino,2513653,94,88883062
Joaquim Távora,4112801,10,73266478
Joaquim Pires,2205409,93,42373524
Joaquim Nabuco,2608206,43,70182862
Joaquim Gomes,2703809,2,657923934
Joaquim Felício,3136405,78,171197
João Ramalho,3525607,42,8968917
João Pinheiro,3136306,34,47266884
João Pessoa,2507507,93,88318703
João Neiva,3203130,64,6783839
João Monlevade,3136207,11,41530197
João Lisboa,2105500,41,76818067
João Dourado,2918357,96,45353261
João Dias,2405900,10,25980531
João Costa,2205359,34,88304519
João Câmara,2405801,94,81280067
João Alfredo,2608107,43,77401403
Joanópolis,3525508,53,60834603
Joanésia,3136108,44,2705301
Joaíma,3136009,60,55866506
Joaçaba,4209003,53,71483512
Jitaúna,2918308,56,46532864
Jiquiriçá,2918209,4,406008724
Ji-Paraná,1100122,9,27860566
Jijoca de Jericoacoara,2307254,94,2418691
Jesúpolis,5212055,94,95221461
Jesuítas,4112751,59,93291942
Jesuânia,3135902,68,6170185
Jerumenha,2205300,58,76121614
Jerônimo Monteiro,3203106,42,74633359
Jeriquara,3525409,99,2953977
Jericó,2507408,65,46825841
Jeremoabo,2918100,2,306329246
Jequitinhonha,3135803,3,693693159
Jequitibá,3135704,70,54595348
Jequitaí,3135605,80,60133809
Jequié,2918001,59,2805791
Jequiá da Praia,2703759,11,5441662
Jequeri,3135506,19,49055274
Jenipapo dos Vieiras,2105476,58,27425742
Jenipapo de Minas,3135456,87,1145691
Jeceaba,3135407,13,38118365
Jauru,5105002,77,72718735
Jaupaci,5212006,82,12912147
Jaú do Tocantins,1711506,15,39890963
Jaú,3525300,25,83884446
Jatobá do Piauí,2205276,41,45194117
Jatobá,2105450,10,2752684
Jatobá,2608057,52,5118112
Jati,2307205,33,93398535
Jateí,5005103,13,2214951
Jataúba,2608008,92,9458285
Jataizinho,4112702,25,51687696
Jataí,5211909,54,73975659
Jaru,1100114,74,23361629
Jarinu,3525201,68,72378267
Jari,4311130,38,15128487
Jardinópolis,3525102,26,79466103
Jardinópolis,4208955,91,18057556
Jardim Olinda,4112603,63,88102751
Jardim do Seridó,2405702,17,3174881
Jardim do Mulato,2205250,68,12231076
Jardim de Piranhas,2405603,12,1729277
Jardim de Angicos,2405504,88,88444693
Jardim Alegre,4112504,43,42599113
Jardim,2307106,96,7730278
Jardim,5005004,82,69739575
Jaramataia,2703700,62,36847367
Jaraguari,5004908,72,35572167
Jaraguá do Sul,4208906,72,96592339
Jaraguá,5211800,14,4280966
Jaquirana,4311122,3,110599715
Jaqueira,2607950,39,76889479
Japurá,1302108,30,38827733
Japurá,4112405,67,9715166
Japorã,5004809,85,4717767
Japonvar,3135357,7,192913542
Japoatã,2803401,28,93990325
Japira,4112306,42,73227506
Japi,2405405,70,77268282
Japeri,3302270,36,65904689
Japaratuba,2803302,11,67084838
Japaratinga,2703601,47,92991753
Japaraíba,3135308,44,19052379
Januário Cicco,2405306,51,6065427
Januária,3135209,39,72437277
Janiópolis,4112207,11,23702979
Jangada,5104906,72,85236852
Janduís,2405207,11,20869929
Jandira,3525003,25,71296488
Jandaíra,2405108,40,3043949
Jandaíra,2917904,49,9302381
Jandaia do Sul,4112108,26,1590043
Jandaia,5211701,15,953323
Janaúba,3135100,1,559087439
Jampruca,3135076,75,6811015
Jambeiro,3524907,87,74306598
Jales,3524808,63,69960678
Jaicós,2205201,9,761037378
Jaíba,3135050,47,74507656
Jaguaruna,4208807,87,40099219
Jaguaruana,2307007,33,11495959
Jaguariúna,3524709,8,54106564
Jaguaripe,2917805,86,2597514
Jaguaribe,2306900,4,388767482
Jaguaribara,2306801,79,24196855
Jaguariaíva,4112009,28,48290062
Jaguari,4311106,2,290330605
Jaguaretama,2306702,36,48118206
Jaguaré,3203056,30,84967383
Jaguarari,2917706,75,91575449
Jaguarão,4311007,86,2169571
Jaguaraçu,3135001,32,96249679
Jaguaquara,2917607,8,3073452
Jaguapitã,4111902,27,75980984
Jacutinga,3134905,75,1446459
Jacutinga,4310900,21,55598115
Jacupiranga,3524600,30,10305367
Jacundá,1503804,38,84354104
Jacuizinho,4310876,40,62535287
Jacuípe,2703502,93,45138415
Jacuí,3134806,22,9574829
Jacobina do Piauí,2205151,70,98176874
Jacobina,2917508,33,6264827
Jacinto Machado,4208708,38,25931977
Jacinto,3134707,33,27826074
Jaciara,5104807,60,9843267
Jaci,3524501,86,73256222
Jacarezinho,4111803,89,39680601
Jacareí,3524402,34,24119765
Jacareacanga,1503754,61,39209524
Jacaré dos Homens,2703403,70,98330662
Jacaraú,2507309,81,7770282
Jacaraci,2917409,75,7810176
Jaçanã,2405009,67,86190514
Jaboticatubas,3134608,31,3080768
Jaboticabal,3524303,51,98511891
Jaboticaba,4310850,67,68513054
Jaboti,4111704,56,53747048
Jaborandi,2917359,91,95700336
Jaborandi,3524204,75,38499093
Jaborá,4208609,11,86571373
Jaboatão dos Guararapes,2607901,70,74290391
Ivoti,4310801,29,55151007
Ivorá,4310751,49,25710814
Ivolândia,5211602,81,11684885
Ivinhema,5004700,56,6780324
Ivatuba,4111605,79,8125015
Ivaté,4111555,26,48008338
Ivaiporã,4111506,82,46906903
Ivaí,4111407,64,71202927
Iúna,3203007,4,906560571
Iuiú,2917334,97,97702254
Ituverava,3524105,19,51677912
Itutinga,3134509,2,287199283
Iturama,3134400,4,347709458
Ituporanga,4208500,37,80217956
Itupiranga,1503705,4,696108186
Itupeva,3524006,69,28479657
Itumirim,3134301,74,47688685
Itumbiara,5211503,3,878748087
Ituiutaba,3134202,44,97468387
Itueta,3134103,89,59284483
Ituberá,2917300,41,72675624
Ituaçu,2917201,78,86609153
Itu,3523909,72,6756806
Itororó,2917102,2,896230086
Itobi,3523800,2,655928265
Itiúba,2917003,65,78741162
Itiruçu,2916906,54,14037465
Itirapuã,3523701,46,55720925
Itirapina,3523602,94,66678754
Itiquira,5104609,82,8908664
Itinga do Maranhão,2105427,85,64076289
Itinga,3134004,99,20330436
Itaverava,3133907,38,14839997
Itaúna do Sul,4111308,26,31254716
Itaúna,3133808,11,45606759
Itaueira,2205102,75,72538316
Itauçu,5211404,64,1020751
Itaubal,1600253,81,57728592
Itaúba,5104559,79,23379618
Itaú de Minas,3133758,13,5605758
Itaú,2404903,19,35598141
Itatuba,2507200,52,15428686
Itatira,2306603,67,3008424
Itatinga,3523503,98,32898006
Itatim,2916856,24,65591566
Itatiba do Sul,4310702,84,90517503
Itatiba,3523404,59,4526796
Itatiaiuçu,3133709,48,48526645
Itatiaia,3302254,31,63116451
Itati,4310652,78,312297
Itarumã,5211305,53,4394192
Itariri,3523305,32,2218862
Itarema,2306553,68,16126173
Itararé,3523206,23,21959004
Itarantim,2916807,95,43642595
Itarana,3202900,61,40518453
Itaquitinga,2607802,80,38165811
Itaquiraí,5004601,52,55565061
Itaqui,4310603,29,67310708
Itaquara,2916708,16,70462436
Itaquaquecetuba,3523107,16,41523719
Itapuranga,5211206,96,3246445
Itapura,3523008,13,21265902
Itapuí,3522901,89,5991367
Itapuca,4310579,22,78869834
Itapuã do Oeste,1101104,84,64211474
Itapororoca,2507101,13,51787292
Itaporanga d'Ajuda,2803203,41,20834136
Itaporanga,2507002,11,30875341
Itaporanga,3522802,7,200474914
Itaporã do Tocantins,1711100,96,21338715
Itaporã,5004502,90,17382462
Itápolis,3522703,43,74997677
Itapoá,4208450,55,63885238
Itapiúna,2306504,90,14728301
Itapitanga,2916609,53,27246964
Itapissuma,2607752,42,90489948
Itapiratins,1710904,5,46595248
Itapirapuã Paulista,3522653,43,12990889
Itapirapuã,5211008,83,44771777
Itapiranga,1302009,18,71350487
Itapiranga,4208401,32,4868112
Itapira,3522604,17,78356881
Itapipoca,2306405,73,8631215
Itapicuru,2916500,87,78581565
Itapevi,3522505,82,71279814
Itapeva,3133600,1,494690038
Itapeva,3522406,94,94468404
Itapetininga,3522307,21,83727023
Itapetinga,2916401,36,57669221
Itapetim,2607703,33,22970294
Itaperuna,3302205,10,15977864
Itaperuçu,4111258,55,73693891
Itapemirim,3202801,62,98718335
Itapema,4208302,95,51616803
Itapejara d'Oeste,4111209,38,50520917
Itapecuru Mirim,2105401,98,18067738
Itapecerica da Serra,3522208,46,49087925
Itapecerica,3133501,20,65810718
Itapebi,2916302,95,26374152
Itapé,2916203,56,51626978
Itaparica,2916104,0,636256508
Itapagipe,3133402,62,91852154
Itapagé,2306306,53,90463208
Itapaci,5210901,46,39654789
Itaocara,3302106,78,63138124
Itaóca,3522158,95,14195701
Itaobim,3133303,67,56870339
Itanhomi,3133204,82,69411971
Itanhém,2916005,4,348985146
Itanhangá,5104542,53,1196755
Itanhandu,3133105,27,62054598
Itanhaém,3522109,58,2355174
Itanagra,2915908,17,21501604
Itamonte,3133006,69,31999722
Itamogi,3132909,76,84269893
Itambé do Mato Dentro,3132800,82,1429073
Itambé,2607653,13,97828712
Itambé,2915809,63,13511294
Itambé,4111100,21,1974
Itambaracá,4111001,74,96679816
Itambacuri,3132701,21,63660614
Itamari,2915700,48,8118409
Itamarati de Minas,3132602,59,44874428
Itamarati,1301951,92,50328507
Itamarandiba,3132503,33,15828992
Itamaraju,2915601,8,719682738
Italva,3302056,41,33280186
Itajuípe,2915502,67,4686967
Itajubá,3132404,62,22462284
Itaju do Colônia,2915403,60,76641621
Itaju,3522000,4,110950818
Itajobi,3521903,90,27323281
Itajaí,4208203,55,6133716
Itajá,2404853,9,515141327
Itajá,5210802,38,37030034
Itaituba,1503606,39,99411904
Itaitinga,2306256,17,67025545
Itaipulândia,4110953,85,65388753
Itaipé,3132305,57,26409686
Itaipava do Grajaú,2105351,93,47445519
Itaiópolis,4208104,6,580210142
Itainópolis,2205003,28,66111292
Itaiçaba,2306207,13,97388662
Itaíba,2607505,3,384239656
Itaí,3521804,17,14943233
Itaguatins,1710706,33,86638471
Itaguaru,5210604,72,61208106
Itaguari,5210562,75,3358935
Itaguara,3132206,99,84770221
Itaguajé,4110904,18,93777008
Itaguaí,3302007,40,22984573
Itaguaçu da Bahia,2915353,15,10758072
Itaguaçu,3202702,87,82125136
Itagimirim,2915304,14,85460244
Itagibá,2915205,9,927618134
Itagi,2915106,27,22051264
Itaeté,2915007,54,50942766
Itacurubi,4310553,60,47116838
Itacuruba,2607406,52,86476211
Itacoatiara,1301902,49,33486326
Itacaré,2914901,53,165284
Itacarambi,3132107,0,996997893
Itacambira,3132008,11,65517783
Itacajá,1710508,91,22173735
Itabuna,2914802,0,246187602
Itaboraí,3301900,68,31889971
Itabirito,3131901,87,93935476
Itabirinha,3131802,19,58369451
Itabira,3131703,8,433890765
Itabi,2803104,34,64837358
Itaberaí,5210406,11,98184896
Itaberaba,2914703,27,20486517
Itaberá,3521705,5,379626397
Itabela,2914653,49,78523367
Itabaianinha,2803005,31,78710824
Itabaiana,2506905,97,90188738
Itabaiana,2802908,38,66178011
Itaara,4310538,33,6187706
Itá,4208005,4,230619475
Israelândia,5210307,8,633733585
Isaías Coelho,2204907,38,8888912
Irupi,3202652,5,630355535
Irituia,1503507,26,21309011
Irineópolis,4207908,26,99832175
Iretama,4110805,64,87996209
Irecê,2914604,96,58340765
Irauçuba,2306108,55,57796642
Irati,4110706,71,7735657
Irati,4207858,25,4704606
Irará,2914505,70,82698873
Iraquara,2914406,38,61831594
Irapuru,3521606,12,95294191
Irapuã,3521507,2,97153111
Irani,4207809,40,88403555
Iranduba,1301852,87,33317871
Iramaia,2914307,50,21611616
Irajuba,2914208,36,47380341
Iraí de Minas,3131604,12,4974388
Iraí,4310504,79,32063981
Iraceminha,4207759,74,24703072
Iracemápolis,3521408,13,41566712
Iracema do Oeste,4110656,39,61690888
Iracema,1400282,19,49458325
Iracema,2306009,43,28676942
Ipupiara,2914109,33,68116082
Ipumirim,4207700,74,56286956
Ipuiúna,3131505,46,30256541
Ipueiras,1709807,56,39603434
Ipueiras,2305902,14,2634096
Ipueira,2404804,93,75955011
Ipubi,2607307,80,46649715
Ipuaçu,4207684,71,28972733
Ipuã,3521309,80,31830768
Ipu,2305803,35,3211215
Iporanga,3521200,12,899986
Iporã do Oeste,4207650,88,8616125
Iporã,4110607,6,448006201
Iporá,5210208,6,294590512
Ipojuca,2607208,22,1708859
Ipixuna do Pará,1503457,20,58443105
Ipixuna,1301803,36,40789692
Ipiranga do Sul,4310462,9,968091205
Ipiranga do Piauí,2204808,6,830845924
Ipiranga do Norte,5104526,60,70893474
Ipiranga de Goiás,5210158,84,27116859
Ipiranga,4110508,48,33747816
Ipirá,2914000,58,18943269
Ipira,4207601,65,437942
Ipiguá,3521150,57,48260233
Ipiaú,2913903,66,89333537
Ipiaçu,3131406,13,68945684
Ipeúna,3521101,69,58934411
Iperó,3521002,24,91269822
Ipecaetá,2913804,38,16946984
Ipê,4310439,74,97288758
Ipaussu,3520905,83,38812278
Ipaumirim,2305704,83,78672478
Ipatinga,3131307,61,1712614
Ipaporanga,2305654,71,41331984
Ipanguaçu,2404705,28,54230242
Ipanema,3131208,86,5152913
Ipameri,5210109,62,93927326
Ipaba,3131158,43,20863095
Iomerê,4207577,58,6990932
Inúbia Paulista,3520806,71,41836814
Inocência,5004403,54,84591684
Inimutaba,3131109,46,46127234
Inhumas,5210000,2,609885418
Inhuma,2204709,76,21373595
Inhaúma,3131000,8,186547709
Inhapim,3130903,68,50382816
Inhapi,2703304,31,58180789
Inhangapi,1503408,84,19635745
Inhambupe,2913705,62,4620972
Inhacorá,4310413,31,78106037
Ingazeira,2607109,1,396782971
Ingaí,3130804,41,97502393
Ingá,2506806,3,179249183
Indiavaí,5104500,89,10206613
Indiaroba,2802809,56,65203385
Indiara,5209952,16,8811574
Indiaporã,3520707,27,39462389
Indianópolis,3130705,39,97252128
Indianópolis,4110409,51,3242595
Indiana,3520608,42,85769702
Independência,2305605,58,4496856
Independência,4310405,48,2400765
Indaiatuba,3520509,43,61663837
Indaial,4207502,69,81806857
Indaiabira,3130655,81,4663056
Inconfidentes,3130606,37,3233772
Inajá,2607000,18,10393146
Inajá,4110300,27,33423882
Inaciolândia,5209937,24,57069736
Inácio Martins,4110201,66,73454686
Imperatriz,2105302,65,53202731
Imigrante,4310363,57,34585636
Imbuia,4207403,25,78610805
Imbituva,4110102,66,66094795
Imbituba,4207304,73,82564224
Imbé de Minas,3130556,38,28487591
Imbé,4310330,57,65547597
Imbaú,4110078,23,94423568
Imaruí,4207205,54,73957395
Imaculada,2506707,70,15032658
Ilópolis,4310306,77,64015112
Ilicínea,3130507,55,57781563
Ilhota,4207106,48,37174515
Ilhéus,2913606,60,52743042
Ilhabela,3520400,38,64387069
Ilha Solteira,3520442,11,81518383
Ilha Grande,2204659,76,63844801
Ilha de Itamaracá,2607604,85,30098653
Ilha das Flores,2802700,49,63086917
Ilha Comprida,3520426,20,23777055
Ijuí,4310207,13,81956688
Ijaci,3130408,4,962327709
Iguatu,2305506,75,67443695
Iguatu,4110052,64,532959
Iguatemi,5004304,59,6620666
Iguatama,3130309,26,51017709
Iguaraçu,4110003,8,2911059
Iguaraci,2606903,50,85418445
Iguape,3520301,8,972252944
Iguaí,2913507,99,55679959
Iguaba Grande,3301876,28,62031708
Igrejinha,4310108,33,59818178
Igreja Nova,2703205,21,68701937
Igrapiúna,2913457,55,62579369
Igaratinga,3130200,13,50143292
Igaratá,3520202,60,98041041
Igarassu,2606804,75,83908708
Igarapé-Miri,1503309,26,84199218
Igarapé-Açu,1503200,22,82386625
Igarapé Grande,2105203,48,54882632
Igarapé do Meio,2105153,35,72692438
Igarapé,3130101,23,228739
Igarapava,3520103,42,10716197
Igaracy,2502607,93,20398141
Igaraçu do Tietê,3520004,48,5828527
Igaporã,2913408,65,15219142
Igaci,2703106,25,70349316
Iepê,3519907,10,109604
Ielmo Marinho,2404606,37,36697161
Iconha,3202603,49,1643862
Icó,2305407,89,95080648
Ichu,2913309,70,26382227
Icém,3519808,55,65173271
Icatu,2105104,95,5515978
Icaraíma,4109906,15,92658068
Icaraí de Minas,3130051,81,54544629
Içara,4207007,11,1047881
Icapuí,2305357,44,75928048
Ibotirama,2913200,20,9431342
Ibiúna,3519709,11,96100085
Ibituruna,3130002,39,61868987
Ibitiúra de Minas,3129905,53,19410923
Ibititá,2913101,14,80792914
Ibitirama,3202553,3,596060239
Ibitinga,3519600,2,701217778
Ibitiara,2913002,36,45322015
Ibirubá,4310009,45,8892649
Ibirité,3129806,36,1043724
Ibirataia,2912905,48,45490977
Ibirarema,3519501,65,15438855
Ibirapuitã,4309951,32,85070793
Ibirapuã,2912806,30,5643814
Ibirapitanga,2912707,91,60194812
Ibirama,4206900,81,50403348
Ibirajuba,2606705,89,69762389
Ibiraiaras,4309902,81,330766
Ibiraçu,3202504,33,24102835
Ibiraci,3129707,18,48806052
Ibiracatu,3129657,39,89436681
Ibirá,3519402,72,7216682
Ibiquera,2912608,73,52269619
Ibiporã,4109807,89,65820143
Ibipitanga,2912509,3,132952141
Ibipeba,2912400,79,22116245
Ibimirim,2606606,52,28952031
Ibicuitinga,2305332,98,7329666
Ibicuí,2912301,98,10857266
Ibicoara,2912202,38,93249148
Ibicaré,4206801,29,2984515
Ibicaraí,2912103,92,47500395
Ibiassucê,2912004,77,84082449
Ibiara,2506608,71,67689821
Ibiapina,2305308,84,1048832
Ibiam,4206751,82,41765518
Ibiaí,3129608,72,6272316
Ibiaçá,4309803,46,434478
Ibiá,3129509,76,6394666
Ibertioga,3129400,1,869271417
Ibema,4109757,52,36752102
Ibatiba,3202454,60,68324805
Ibateguara,2703007,94,616022
Ibaté,3519303,39,82912244
Ibaretama,2305266,0,590700475
Ibarama,4309753,9,138984006
Ibaiti,4109708,51,56997595
Iati,2606507,25,62418002
Iaras,3519253,81,19398231
Iapu,3129301,53,78800285
Iaçu,2911907,62,85025495
Iacri,3519204,48,53888611
Iaciara,5209903,65,75699593
Iacanga,3519105,38,15688323
Humberto de Campos,2105005,57,34837135
Humaitá,1301704,46,14861169
Humaitá,4309704,61,7058119
Hulha Negra,4309654,18,10218266
Hugo Napoleão,2204600,13,6064543
Hortolândia,3519071,61,59849484
Horizontina,4309605,5,50597837
Horizonte,2305233,12,45860703
Honório Serpa,4109658,55,78989685
Holambra,3519055,78,8188116
Hidrolina,5209804,19,81939596
Hidrolândia,2305209,82,73427766
Hidrolândia,5209705,26,39196476
Herveiras,4309571,41,81195604
Herval d'Oeste,4206702,84,51614135
Herval,4307104,80,86025854
Herculândia,3519006,98,22869295
Heliópolis,2911857,53,26532429
Heliodora,3129202,14,31960478
Heitoraí,5209606,63,79807864
Harmonia,4309555,81,98807432
Guzolândia,3518909,31,55454227
Gurupi,1709500,9,619868931
Gurupá,1503101,37,34784317
Gurjão,2506509,38,12535515
Gurinhém,2506400,63,10404278
Gurinhatã,3129103,96,24660312
Guiricema,3129004,77,796591
Guiratinga,5104203,99,32065929
Guimarânia,3128907,33,35119639
Guimarães,2104909,51,52276986
Guidoval,3128808,33,29006507
Guia Lopes da Laguna,5004106,96,79028167
Guaxupé,3128709,80,48723272
Guatapará,3518859,99,98400076
Guatambú,4206652,4,876908749
Guarulhos,3518800,33,81192781
Guarujá do Sul,4206603,76,883471
Guarujá,3518701,9,279657758
Guarinos,5209457,21,94848794
Guaribas,2204550,3,984043029
Guariba,3518602,43,72201694
Guareí,3518503,43,62027193
Guarda-Mor,3128600,63,77273339
Guaratuba,4109609,15,58584029
Guaratinguetá,3518404,92,2296782
Guaratinga,2911808,94,4733413
Guararema,3518305,41,51681972
Guararapes,3518206,99,3094673
Guarará,3128501,30,54955733
Guaraqueçaba,4109500,0,532012478
Guarapuava,4109401,25,40236977
Guarapari,3202405,77,4598098
Guarantã do Norte,5104104,71,89603112
Guarantã,3518107,60,18354613
Guaraniaçu,4109302,66,67965333
Guarani d'Oeste,3518008,57,34428571
Guarani de Goiás,5209408,73,40498665
Guarani das Missões,4309506,0,26668309
Guarani,3128402,66,83591982
Guaranésia,3128303,93,71115929
Guaramirim,4206504,80,77707938
Guaramiranga,2305100,78,86701357
Guaraíta,5209291,47,648708
Guaraí,1709302,25,33820655
Guaraciama,3128253,18,12185002
Guaraciaba do Norte,2305001,42,81779901
Guaraciaba,3128204,86,3187005
Guaraciaba,4206405,59,918234
Guaraci,3517901,92,68657516
Guaraci,4109203,79,38277347
Guaraçaí,3517802,54,68628065
Guarabira,2506301,0,508862182
Guará,3517703,83,45686743
Guaporema,4109104,16,20746412
Guaporé,4309407,47,37315763
Guapó,5209200,20,58424441
Guapirama,4109005,27,2625003
Guapimirim,3301850,67,74162568
Guapiara,3517604,26,65233858
Guapiaçu,3517505,55,7782304
Guapé,3128105,93,47451593
Guanhães,3128006,91,94678252
Guanambi,2911709,96,49750042
Guamiranga,4108957,68,68817658
Guamaré,2404507,22,60421586
Guajeru,2911659,76,40228939
Guajará-Mirim,1100106,29,96235661
Guajará,1301654,59,72089065
Guaiúba,2304954,11,91496529
Guairaçá,4108908,17,6603981
Guaíra,3517406,1,473139608
Guaíra,4108809,61,75830078
Guaimbê,3517307,3,52578382
Guaiçara,3517208,56,2232721
Guaíba,4309308,36,41743942
Guadalupe,2204501,96,48828269
Guaçuí,3202306,7,351268617
Guabiruba,4206306,21,83560978
Guabiju,4309258,16,30241261
Grupiara,3127909,22,9803554
Grossos,2404408,24,75246855
Groaíras,2304905,71,38337446
Gravatal,4206207,8,461556003
Gravataí,4309209,61,79026906
Gravatá,2606408,46,40176556
Grão Pará,4206108,44,65906247
Grão Mogol,3127800,63,47968571
Granjeiro,2304806,67,77347362
Granja,2304707,26,56981153
Granito,2606309,35,58568578
Grandes Rios,4108700,4,624448489
Gramado Xavier,4309159,1,7844132
Gramado dos Loureiros,4309126,31,21390612
Gramado,4309100,57,21053593
Grajaú,2104800,27,15117453
Gracho Cardoso,2802601,58,15332405
Graça Aranha,2104701,13,36616628
Graça,2304657,69,77519179
Governador Valadares,3127701,82,11460375
Governador Nunes Freire,2104677,22,62083754
Governador Newton Bello,2104651,51,15984215
Governador Mangabeira,2911600,26,51547359
Governador Luiz Rocha,2104628,68,76398073
Governador Lindenberg,3202256,18,28616723
Governador Jorge Teixeira,1101005,8,931534312
Governador Eugênio Barros,2104602,67,53653562
Governador Edison Lobão,2104552,48,28942025
Governador Dix-Sept Rosado,2404309,59,976434
Governador Celso Ramos,4206009,99,93352942
