Manaus;1302603;45;26318165
Mâncio Lima;1200336;26;28108964
Mandaguaçu;4114104;18;21887799
Mandaguari;4114203;74;21589602
Mandirituba;4114302;33;66998897
Manduri;3528601;86;541958
Manfrinópolis;4114351;72;3138242
Manga;3139300;9;140132003
Mangaratiba;3302601;26;39002397
Mangueirinha;4114401;57;31162688
Manhuaçu;3139409;15;10909042
Manhumirim;3139508;79;95795611
Manicoré;1302702;27;68280317
Manoel Emídio;2205904;63;21296498
Manoel Ribas;4114500;90;4161067
Manoel Urbano;1200344;84;4032748
Manoel Viana;4311759;20;33564929
Manoel Vitorino;2920403;86;6149243
Mansidão;2920452;77;98063682
Mantena;3139607;96;37497918
Mantenópolis;3203304;41;78112541
Maquiné;4311775;15;30815338
Mar de Espanha;3139805;4;23405277
Mar Vermelho;2704906;80;55550585
Mara Rosa;5212808;75;91844855
Maraã;1302801;93;48874622
Marabá;1504208;23;74554837
Marabá Paulista;3528700;36;9353012
Maracaçumé;2106326;93;17551047
Maracaí;3528809;70;41530222
Maracajá;4210407;59;59409139
Maracaju;5005400;10;52330005
Maracanã;1504307;46;14355429
Maracanaú;2307650;46;35021743
Maracás;2920502;54;94375056
Maragogi;2704500;28;89425798
Maragogipe;2920601;19;926085
Maraial;2609204;29;45100553
Marajá do Sena;2106359;78;6006061
Maranguape;2307700;80;81512
Maranhãozinho;2106375;50;7379238
Marapanim;1504406;59;87067996
Marapoama;3528858;85;72508533
Maratá;4311791;56;4347488
Marataízes;3203320;68;48667772
Marau;4311809;86;88071027
Maraú;2920700;42;68688538
Maravilha;2704609;42;70147384
Maravilha;4210506;16;67607245
Maravilhas;3139706;82;73323451
Marcação;2509057;67;418208
Marcelândia;5105580;96;85838037
Marcelino Ramos;4311908;96;17884842
Marcelino Vieira;2407302;50;72898582
Marcionílio Souza;2920809;65;10788431
Marco;2307809;34;5536205
Marcolândia;2205953;90;69990903
Marcos Parente;2206001;56;67182939
Marechal Cândido Rondon;4114609;34;66974264
Marechal Deodoro;2704708;56;11745275
Marechal Floriano;3203346;44;84451984
Marechal Thaumaturgo;1200351;31;24868556
Marema;4210555;18;9692918
Mari;2509107;84;65830621
Maria da Fé;3139904;26;44751795
Maria Helena;4114708;65;71794899
Marialva;4114807;54;69479079
Mariana;3140001;34;19637497
Mariana Pimentel;4311981;6;629221267
Mariano Moro;4312005;25;41772425
Marianópolis do Tocantins;1712504;93;4737242
Mariápolis;3528908;57;481481
Maribondo;2704807;64;26695923
Maricá;3302700;8;67179422
Marilac;3140100;32;33949739
Marilândia;3203353;54;62415273
Marilândia do Sul;4114906;34;43570099
Marilena;4115002;52;76059905
Marília;3529005;38;69130653
Mariluz;4115101;62;21764556
Maringá;4115200;59;64344458
Marinópolis;3529104;34;92906877
Mário Campos;3140159;80;51906301
Mariópolis;4115309;59;56309639
Maripá;4115358;72;22856874
Maripá de Minas;3140209;98;56225105
Marituba;1504422;0;49625391
Marizópolis;2509156;95;40713289
Marliéria;3140308;73;92000532
Marmeleiro;4115408;70;68931316
Marmelópolis;3140407;32;7982616
Marques de Souza;4312054;2;94284315
Marquinho;4115457;63;10642084
Martinho Campos;3140506;25;32019741
Martinópole;2307908;10;45000908
Martinópolis;3529203;52;26032226
Martins;2407401;51;6737819
Martins Soares;3140530;69;42905648
Maruim;2804003;58;9855097
Marumbi;4115507;8;474640041
Marzagão;5212907;10;55520085
Mascote;2920908;80;86985389
Massapê;2308005;5;988257368
Massapê do Piauí;2206050;15;52747082
Massaranduba;2509206;56;51064881
Massaranduba;4210605;69;70869627
Mata;4312104;77;3405781
Mata de São João;2921005;33;4144523
Mata Grande;2705002;65;63820005
Mata Roma;2106409;19;39082954
Mata Verde;3140555;75;1816358
Matão;3529302;2;814786866
Mataraca;2509305;62;41426698
Mateiros;1712702;68;5545878
Matelândia;4115606;81;25900478
Materlândia;3140605;50;96593116
Mateus Leme;3140704;13;71737483
Mathias Lobato;3171501;84;84236486
Matias Barbosa;3140803;13;10194529
Matias Cardoso;3140852;43;18740602
Matias Olímpio;2206100;42;86113113
Matina;2921054;11;80859756
Matinha;2106508;37;18153841
Matinhas;2509339;83;17695887
Matinhos;4115705;57;51472997
Matipó;3140902;86;32515239
Mato Castelhano;4312138;19;84976381
Mato Grosso;2509370;67;24995628
Mato Leitão;4312153;16;52032483
Mato Queimado;4312179;90;7689204
Mato Rico;4115739;81;26194675
Mato Verde;3141009;32;24467916
Matões;2106607;23;38787045
Matões do Norte;2106631;91;37733764
Matos Costa;4210704;5;258023692
Matozinhos;3141108;98;8989646
Matrinchã;5212956;23;1123584
Matriz de Camaragibe;2705101;44;4669021
Matupá;5105606;27;49730709
Maturéia;2509396;6;470892
Matutina;3141207;13;98586535
Mauá;3529401;38;73198479
Mauá da Serra;4115754;24;8803831
Maués;1302900;78;99509039
Maurilândia;5213004;3;862067483
Maurilândia do Tocantins;1712801;39;62722786
Mauriti;2308104;22;38982169
Maxaranguape;2407500;13;74348181
Maximiliano de Almeida;4312203;89;13059229
Mazagão;1600402;7;6578229
Medeiros;3141306;85;99853951
Medeiros Neto;2921104;46;230884
Medianeira;4115804;51;91600155
Medicilândia;1504455;26;29599369
Medina;3141405;88;89807487
Meleiro;4210803;95;30275107
Melgaço;1504505;80;41138061
Mendes;3302809;43;9652415
Mendes Pimentel;3141504;39;42125793
Mendonça;3529500;72;76628998
Mercedes;4115853;2;480067918
Mercês;3141603;70;3089765
Meridiano;3529609;26;94910783
Meruoca;2308203;8;127368428
Mesópolis;3529658;54;40271999
Mesquita;3141702;58;98097972
Mesquita;3302858;59;8658037
Messias;2705200;69;61507853
Messias Targino;2407609;32;336082
Miguel Alves;2206209;56;7655702
Miguel Calmon;2921203;80;28517253
Miguel Leão;2206308;83;65843794
Miguel Pereira;3302908;43;59160216
Miguelópolis;3529708;17;34449345
Milagres;2308302;34;2188481
Milagres;2921302;18;7978364
Milagres do Maranhão;2106672;57;48119462
Milhã;2308351;70;94101679
Milton Brandão;2206357;91;56063927
Mimoso de Goiás;5213053;85;19142003
Mimoso do Sul;3203403;26;20698698
Minaçu;5213087;65;30188414
Minador do Negrão;2705309;70;25904524
Minas do Leão;4312252;24;21437722
Minas Novas;3141801;47;35927155
Minduri;3141900;33;65967837
Mineiros;5213103;7;972685517
Mineiros do Tietê;3529807;55;41988514
Ministro Andreazza;1101203;93;41205656
Mira Estrela;3530003;37;11904668
Mirabela;3142007;7;82179241
Miracatu;3529906;67;14355313
Miracema;3303005;7;294346786
Miracema do Tocantins;1713205;35;81036622
Mirador;2106706;89;49274322
Mirador;4115903;48;4806956
Miradouro;3142106;72;7744605
Miraguaí;4312302;82;48532041
Miraí;3142205;36;24779035
Miraíma;2308377;23;77837487
Miranda;5005608;5;163827681
Miranda do Norte;2106755;89;80136827
Mirandiba;2609303;90;990306
Mirandópolis;3530102;83;67632355
Mirangaba;2921401;19;19388491
Miranorte;1713304;63;66032815
Mirante;2921450;98;7003775
Mirante da Serra;1101302;64;60646435
Mirante do Paranapanema;3530201;15;17086078
Miraselva;4116000;41;72961937
Mirassol;3530300;55;74460047
Mirassol d'Oeste;5105622;45;22328649
Mirassolândia;3530409;60;81042621
Miravânia;3142254;44;1859724
Mirim Doce;4210852;10;78387483
Mirinzal;2106805;32;18178343
Missal;4116059;24;74225107
Missão Velha;2308401;50;84363742
Mocajuba;1504604;16;68012634
Mococa;3530508;81;31796294
Modelo;4210902;39;73221363
Moeda;3142304;91;2175531
Moema;3142403;21;8648929
Mogeiro;2509404;42;12715387
Mogi das Cruzes;3530607;58;51688829
Mogi Guaçu;3530706;54;8980324
Moiporá;5213400;71;89611099
Moita Bonita;2804102;75;33557183
Moji Mirim;3530805;2;626549233
Moju;1504703;15;27693685
Mombaça;2308500;92;52643338
Mombuca;3530904;3;891484155
Monção;2106904;27;93881748
Monções;3531001;58;37786746
Mondaí;4211009;18;63184228
Mongaguá;3531100;78;55810434
Monjolos;3142502;58;12832906
Monsenhor Gil;2206407;35;41607539
Monsenhor Hipólito;2206506;28;13779132
Monsenhor Paulo;3142601;0;148964493
Monsenhor Tabosa;2308609;79;6221191
Montadas;2509503;70;32959146
Montalvânia;3142700;61;26131447
Montanha;3203502;64;63098586
Montanhas;2407708;10;42321539
Montauri;4312351;56;76752087
Monte Alegre;1504802;81;41699671
Monte Alegre;2407807;78;42874843
Monte Alegre de Goiás;5213509;1;357068381
Monte Alegre de Minas;3142809;55;6952034
Monte Alegre de Sergipe;2804201;5;476703947
Monte Alegre do Piauí;2206605;3;54404871
Monte Alegre do Sul;3531209;29;31751596
Monte Alegre dos Campos;4312377;87;75994432
Monte Alto;3531308;61;26408262
Monte Aprazível;3531407;93;38517898
Monte Azul;3142908;77;62354784
Monte Azul Paulista;3531506;88;76009533
Monte Belo;3143005;26;97307169
Monte Belo do Sul;4312385;96;31660459
Monte Carlo;4211058;83;67331625
Monte Carmelo;3143104;65;21034026
Monte Castelo;3531605;36;40553154
Monte Castelo;4211108;73;63740019
Monte das Gameleiras;2407906;81;3310824
Monte do Carmo;1713601;40;2468776
Monte Formoso;3143153;94;22963913
Monte Horebe;2509602;98;27709335
Monte Mor;3531803;45;11007291
Monte Negro;1101401;43;97072782
Monte Santo;2921500;14;15151855
Monte Santo de Minas;3143203;63;3000725
Monte Santo do Tocantins;1713700;78;9157748
Monte Sião;3143401;23;14092923
Monteiro;2509701;78;85377813
Monteiro Lobato;3531704;7;580266191
Monteirópolis;2705408;57;74571819
Montenegro;4312401;63;67532824
Montes Altos;2107001;35;62275994
Montes Claros;3143302;25;14592281
Montes Claros de Goiás;5213707;60;23782596
Montezuma;3143450;75;16104139
Montividiu;5213756;42;2220521
Montividiu do Norte;5213772;78;75555703
Morada Nova;2308708;97;55503811
Morada Nova de Minas;3143500;92;57117724
Moraújo;2308807;12;4673158
Moreilândia;2614303;0;9934959
Moreira Sales;4116109;15;51625622
Moreno;2609402;85;65431437
Mormaço;4312427;76;49111
Morpará;2921609;42;56047481
Morretes;4116208;10;3140491
Morrinhos;2308906;93;4002873
Morrinhos;5213806;61;19801763
Morrinhos do Sul;4312443;8;248718639
Morro Agudo;3531902;10;82896335
Morro Agudo de Goiás;5213855;29;51889144
Morro Cabeça no Tempo;2206654;78;28039358
Morro da Fumaça;4211207;25;36713358
Morro da Garça;3143609;95;72222033
Morro do Chapéu;2921708;56;23285619
Morro do Chapéu do Piauí;2206670;21;56071605
Morro do Pilar;3143708;39;32594581
Morro Grande;4211256;4;661435283
Morro Redondo;4312450;92;30595897
Morro Reuter;4312476;20;9370956
Morros;2107100;26;18579566
Mortugaba;2921807;79;78784019
Morungaba;3532009;86;80221047
Mossâmedes;5213905;94;99677422
Mossoró;2408003;81;43455867
Mostardas;4312500;30;97187891
Motuca;3532058;51;78043258
Mozarlândia;5214002;34;48609072
Muaná;1504901;50;60399293
Mucajaí;1400308;62;7198503
Mucambo;2309003;54;50142323
Mucugê;2921906;44;73682965
Muçum;4312609;4;675616226
Mucuri;2922003;22;16301079
Mucurici;3203601;15;55726437
Muitos Capões;4312617;32;30379148
Muliterno;4312625;75;6266446
Mulungu;2309102;91;4629577
Mulungu;2509800;38;47368342
Mulungu do Morro;2922052;88;40293965
Mundo Novo;2922102;61;13858508
Mundo Novo;5005681;23;97538931
Mundo Novo;5214051;11;54016551
Munhoz;3143807;31;65951591
Munhoz de Melo;4116307;65;9992046
Muniz Ferreira;2922201;74;15251975
Muniz Freire;3203700;58;6405285
Muquém de São Francisco;2922250;19;25815021
Muqui;3203809;29;1736972
Muriaé;3143906;79;38405276
Muribeca;2804300;38;12686524
Murici;2705507;48;69897637
Murici dos Portelas;2206696;35;9300637
Muricilândia;1713957;60;62241185
Muritiba;2922300;58;47249931
Murutinga do Sul;3532108;99;3311051
Mutuípe;2922409;66;8807842
Mutum;3144003;86;61931748
Mutunópolis;5214101;16;72728406
Muzambinho;3144102;37;98875278
Nacip Raydan;3144201;42;35410176
Nantes;3532157;17;7316323
Nanuque;3144300;13;32048134
Não-Me-Toque;4312658;15;501841
Naque;3144359;38;3647839
Narandiba;3532207;66;1678989
Natal;2408102;67;74208414
Natalândia;3144375;63;75284807
Natércia;3144409;12;52878794
Natividade;1714203;77;59629402
Natividade;3303104;26;56580296
Natividade da Serra;3532306;57;89611029
Natuba;2509909;72;62400249
Navegantes;4211306;29;1037199
Naviraí;5005707;63;16189034
Nazaré;1714302;24;302854
Nazaré;2922508;84;92373289
Nazaré da Mata;2609501;92;52522335
Nazaré do Piauí;2206704;46;69101814
Nazaré Paulista;3532405;51;9783217
Nazareno;3144508;34;70308506
Nazarezinho;2510006;25;73421967
Nazária ;2206720;42;40178353
Nazário;5214408;42;6013845
Neópolis;2804409;20;83449292
Nepomuceno;3144607;92;5493703
Nerópolis;5214507;32;14357347
Neves Paulista;3532504;45;2897456
Nhamundá;1303007;1;33960902
Nhandeara;3532603;33;17357569
Nicolau Vergueiro;4312674;45;10430914
Nilo Peçanha;2922607;3;340159806
Nilópolis;3303203;12;19081338
Nina Rodrigues;2107209;15;35038209
Ninheira;3144656;26;89076894
Nioaque;5005806;89;1122584
Nipoã;3532702;95;34704259
Niquelândia;5214606;70;32586204
Nísia Floresta;2408201;0;574703266
Niterói;3303302;43;49423089
Nobres;5105903;63;32546697
Nonoai;4312708;94;95416567
Nordestina;2922656;43;2904383
Normandia;1400407;6;20877491
Nortelândia;5106000;42;35079009
Nossa Senhora Aparecida;2804458;95;52228569
Nossa Senhora da Glória;2804508;84;67737486
Nossa Senhora das Dores;2804607;67;18314818
Nossa Senhora das Graças;4116406;30;70212135
Nossa Senhora de Lourdes;2804706;64;20150514
Nossa Senhora de Nazaré;2206753;8;314246021
Nossa Senhora do Livramento;5106109;82;53584044
Nossa Senhora do Socorro;2804805;16;23407522
Nossa Senhora dos Remédios;2206803;82;73192542
Nova Aliança;3532801;91;53256598
Nova Aliança do Ivaí;4116505;64;83478858
Nova Alvorada;4312757;10;48934274
Nova Alvorada do Sul;5006002;69;94029371
Nova América;5214705;49;38360101
Nova América da Colina;4116604;12;56494677
Nova Andradina;5006200;75;63070007
Nova Araçá;4312807;61;24920879
Nova Aurora;4116703;78;40807632
Nova Aurora;5214804;67;1155713
Nova Bandeirantes;5106158;7;126876253
Nova Bassano;4312906;37;95127153
Nova Belém;3144672;47;39584135
Nova Boa Vista;4312955;16;93186799
Nova Brasilândia;5106208;26;763253
Nova Brasilândia D'Oeste;1100148;42;56822284
Nova Bréscia;4313003;64;33689079
Nova Campina;3532827;3;843675539
Nova Canaã;2922706;64;77704373
Nova Canaã do Norte;5106216;70;71021847
Nova Canaã Paulista;3532843;34;50459444
Nova Candelária;4313011;2;824889793
Nova Cantu;4116802;51;92130502
Nova Castilho;3532868;20;12433459
Nova Colinas;2107258;53;63038001
Nova Crixás;5214838;32;72319758
Nova Cruz;2408300;72;3279458
Nova Era;3144706;29;6761324
Nova Erechim;4211405;22;446257
Nova Esperança;4116901;32;44087288
Nova Esperança do Piriá;1504950;60;2841453
Nova Esperança do Sudoeste;4116950;77;25156949
Nova Esperança do Sul;4313037;6;902213327
Nova Europa;3532900;54;2109476
Nova Fátima;2922730;73;88943612
Nova Fátima;4117008;8;201576225
Nova Floresta;2510105;31;63997598
Nova Friburgo;3303401;23;86544405
Nova Glória;5214861;32;18745123
Nova Granada;3533007;22;9825498
Nova Guarita;5108808;8;608221593
Nova Guataporanga;3533106;0;278241544
Nova Hartz;4313060;60;35349804
Nova Ibiá;2922755;47;71945767
Nova Iguaçu;3303500;74;1648351
Nova Iguaçu de Goiás;5214879;34;58172283
Nova Independência;3533205;24;75016347
Nova Iorque;2107308;16;7778449
Nova Ipixuna;1504976;69;8152688
Nova Itaberaba;4211454;43;16641199
Nova Itarana;2922805;40;57140527
Nova Lacerda;5106182;4;187628
Nova Laranjeiras;4117057;90;84884761
Nova Lima;3144805;59;2867195
Nova Londrina;4117107;57;1207929
Nova Luzitânia;3533304;61;41097136
Nova Mamoré;1100338;19;60582315
Nova Marilândia;5108857;26;7224067
Nova Maringá;5108907;83;93174906
Nova Módica;3144904;41;69279224
Nova Monte Verde;5108956;57;85867373
Nova Mutum;5106224;72;30719678
Nova Nazaré;5106174;12;17609345
Nova Odessa;3533403;65;46508454
Nova Olímpia;4117206;36;1252839
Nova Olímpia;5106232;71;81623727
Nova Olinda;1714880;11;52925105
Nova Olinda;2309201;57;86031695
Nova Olinda;2510204;23;14271459
Nova Olinda do Maranhão;2107357;11;99211679
Nova Olinda do Norte;1303106;82;76867139
Nova Pádua;4313086;34;27843673
Nova Palma;4313102;12;31916852
Nova Palmeira;2510303;84;64791785
Nova Petrópolis;4313201;58;7301692
Nova Ponte;3145000;75;14377557
Nova Porteirinha;3145059;32;69883433
Nova Prata;4313300;53;53929148
Nova Prata do Iguaçu;4117255;63;10190932
Nova Ramada;4313334;52;69414768
Nova Redenção;2922854;26;38135818
Nova Resende;3145109;74;66043174
Nova Roma;5214903;50;40043849
Nova Roma do Sul;4313359;46;47070657
Nova Rosalândia;1715002;31;13748683
Nova Russas;2309300;89;17878017
Nova Santa Bárbara;4117214;71;88739
Nova Santa Helena;5106190;6;52821626
Nova Santa Rita;2207959;17;59956779
Nova Santa Rita;4313375;72;40193894
Nova Santa Rosa;4117222;39;896244
Nova Serrana;3145208;91;42583939
Nova Soure;2922904;1;553229771
Nova Tebas;4117271;51;65436883
Nova Timboteua;1505007;77;14220788
Nova Trento;4211504;29;51182666
Nova Ubiratã;5106240;1;772227469
Nova União;1101435;2;90938254
Nova União;3136603;74;6887211
Nova Venécia;3203908;97;19870002
Nova Veneza;4211603;44;85469414
Nova Veneza;5215009;1;558471608
Nova Viçosa;2923001;12;14781918
Nova Xavantina;5106257;89;29658164
Novais;3533254;58;56002444
Novo Acordo;1715101;13;6957952
Novo Airão;1303205;59;12374784
Novo Alegre;1715150;95;22752645
Novo Aripuanã;1303304;17;32662136
Novo Barreiro;4313490;33;42230596
Novo Brasil;5215207;23;2247192
Novo Cabrais;4313391;29;91466832
Novo Cruzeiro;3145307;50;57649364
Novo Gama;5215231;74;25249052
Novo Hamburgo;4313409;72;6354868
Novo Horizonte;2923035;50;23657483
Novo Horizonte;3533502;52;10250723
Novo Horizonte;4211652;30;39386625
Novo Horizonte do Norte;5106273;35;35797455
Novo Horizonte do Oeste;1100502;10;94432333
Novo Horizonte do Sul;5006259;14;51212194
Novo Itacolomi;4117297;80;27619562
Novo Jardim;1715259;88;2453394
Novo Lino;2705606;86;15279698
Novo Machado;4313425;39;7341762
Novo Mundo;5106265;22;15536481
Novo Oriente;2309409;15;15190379
Novo Oriente de Minas;3145356;90;22626118
Novo Oriente do Piauí;2206902;32;97591442
Novo Planalto;5215256;79;96720233
Novo Progresso;1505031;66;13119536
Novo Repartimento;1505064;88;18713847
Novo Santo Antônio;2206951;74;9869969
Novo Santo Antônio;5106315;3;750391232
Novo São Joaquim;5106281;28;13294431
Novo Tiradentes;4313441;49;15114237
Novo Triunfo;2923050;45;5839998
Novo Xingu;4313466;1;9454708
Novorizonte;3145372;7;474131327
Nuporanga;3533601;40;96362743
Óbidos;1505106;28;22839339
Ocara;2309458;9;482994982
Ocauçu;3533700;86;30000593
Oeiras;2207009;69;73557428
Oeiras do Pará;1505205;90;78764107
Oiapoque;1600501;16;15635557
Olaria;3145406;77;59230211
Óleo;3533809;90;27746874
Olho d'Água;2510402;39;98692
Olho d'Água das Cunhãs;2107407;14;28279354
Olho d'Água das Flores;2705705;66;43204364
Olho d'Água do Casado;2705804;88;70940988
Olho D'Água do Piauí;2207108;13;22542105
Olho d'Água Grande;2705903;64;76775434
Olho-d'Água do Borges;2408409;31;20694335
Olhos-d'Água;3145455;44;88960199
Olímpia;3533908;82;20859357
Olímpio Noronha;3145505;38;20122796
Olinda;2609600;52;98528198
Olinda Nova do Maranhão;2107456;8;963249726
Olindina;2923100;72;54267064
Olivedos;2510501;70;92578237
Oliveira;3145604;50;44734312
Oliveira de Fátima;1715507;74;2381029
Oliveira dos Brejinhos;2923209;24;2836469
Oliveira Fortes;3145703;57;82660255
Olivença;2706000;66;21320052
Onça de Pitangui;3145802;17;25876263
Onda Verde;3534005;42;87048935
Oratórios;3145851;73;75488668
Oriente;3534104;14;83933156
Orindiúva;3534203;53;7981
Oriximiná;1505304;63;16485691
Orizânia;3145877;19;24273787
Orizona;5215306;40;42141436
Orlândia;3534302;10;3111932
Orleans;4211702;58;48247858
Orobó;2609709;66;17009184
Orocó;2609808;37;76558166
Orós;2309508;63;42948893
Ortigueira;4117305;62;98168056
Osasco;3534401;64;37806213
Oscar Bressane;3534500;14;3043923
Osório;4313508;11;96096991
Osvaldo Cruz;3534609;89;40244239
Otacílio Costa;4211751;49;40410701
Ourém;1505403;28;20409874
Ouriçangas;2923308;77;96793652
Ouricuri;2609907;55;30207566
Ourilândia do Norte;1505437;81;8492418
Ourinhos;3534708;84;94835455
Ourizona;4117404;92;8315904
Ouro;4211801;39;29675034
Ouro Branco;2408508;86;1340098
Ouro Branco;2706109;35;14520518
Ouro Branco;3145901;77;67552875
Ouro Fino;3146008;2;22145607
Ouro Preto;3146107;84;93316513
Ouro Preto do Oeste;1100155;61;21924853
Ouro Velho;2510600;4;51258328
Ouro Verde;3534807;26;7714634
Ouro Verde;4211850;85;72907405
Ouro Verde de Goiás;5215405;52;50710779
Ouro Verde de Minas;3146206;33;12912174
Ouro Verde do Oeste;4117453;51;45688414
Ouroeste;3534757;75;88744686
Ourolândia;2923357;14;5838332
Ouvidor;5215504;80;36980439
Pacaembu;3534906;62;68005838
Pacajá;1505486;88;68259384
Pacajus;2309607;99;70518089
Pacaraima;1400456;21;3375915
Pacatuba;2309706;35;21491421
Pacatuba;2804904;3;398975182
Paço do Lumiar;2107506;15;78862516
Pacoti;2309805;15;55132151
Pacujá;2309904;43;97520311
Padre Bernardo;5215603;67;58616019
Padre Carvalho;3146255;0;494271418
Padre Marcos;2207207;40;30513294
Padre Paraíso;3146305;50;35303877
Paes Landim;2207306;21;39396606
Pai Pedro;3146552;56;44687404
Paial;4211876;63;53705789
Paiçandu;4117503;40;68246816
Paim Filho;4313607;20;92526121
Paineiras;3146404;92;28994258
Painel;4211892;37;56599686
Pains;3146503;98;88727121
Paiva;3146602;35;783192
Pajeú do Piauí;2207355;65;107179
Palestina;2706208;16;384661
Palestina;3535002;1;596366135
Palestina de Goiás;5215652;53;63402411
Palestina do Pará;1505494;89;11120282
Palhano;2310001;23;83413895
Palhoça;4211900;29;15412793
Palma;3146701;14;51196071
Palma Sola;4212007;35;6249609
Palmácia;2310100;61;74968707
Palmares;2610004;83;5127738
Palmares do Sul;4313656;7;600394212
Palmares Paulista;3535101;78;92210922
Palmas;1721000;74;63702193
Palmas;4117602;67;70696366
Palmas de Monte Alto;2923407;7;986285249
Palmeira;4117701;2;52008937
Palmeira;4212056;38;6351587
Palmeira d'Oeste;3535200;51;9230298
Palmeira das Missões;4313706;75;33906788
Palmeira do Piauí;2207405;56;50474706
Palmeira dos Índios;2706307;85;7201222
Palmeirais;2207504;67;32038325
Palmeirândia;2107605;40;35507731
Palmeirante;1715705;3;768451687
Palmeiras;2923506;18;98014117
Palmeiras de Goiás;5215702;51;77486498
Palmeiras do Tocantins;1713809;59;19601046
Palmeirina;2610103;99;9614345
Palmeirópolis;1715754;60;86707816
Palmelo;5215801;19;18427132
Palminópolis;5215900;14;20885082
Palmital;3535309;26;40584105
Palmital;4117800;58;44298945
Palmitinho;4313805;52;74755681
Palmitos;4212106;66;95146224
Palmópolis;3146750;1;452853129
Palotina;4117909;17;40931412
Panamá;5216007;50;6078703
Panambi;4313904;0;720660955
Pancas;3204005;36;7556222
Panelas;2610202;21;16955434
Panorama;3535408;39;57194341
Pantano Grande;4313953;22;85933107
Pão de Açúcar;2706406;17;3416946
Papagaios;3146909;80;89098851
Papanduva;4212205;42;94684303
Paquetá;2207553;36;34793404
Pará de Minas;3147105;34;22500783
Paracambi;3303609;68;34380256
Paracatu;3147006;38;16818541
Paracuru;2310209;66;761924
Paragominas;1505502;85;27254099
Paraguaçu;3147204;50;8904966
Paraguaçu Paulista;3535507;37;24509508
Paraí;4314001;50;399446
Paraíba do Sul;3303708;62;5102613
Paraibano;2107704;88;286163
Paraibuna;3535606;53;67901717
Paraipaba;2310258;54;73107299
Paraíso;3535705;61;80937157
Paraíso;4212239;57;12085422
Paraíso do Norte;4118006;52;69244897
Paraíso do Sul;4314027;80;57438
Paraíso do Tocantins;1716109;39;36886978
Paraisópolis;3147303;78;74158282
Parambu;2310308;48;7496007
Paramirim;2923605;2;271845176
Paramoti;2310407;17;84807145
Paraná;2408607;64;25571277
Paranã;1716208;40;34493146
Paranacity;4118105;39;43229952
Paranaguá;4118204;41;66313517
Paranaíba;5006309;13;25288943
Paranaiguara;5216304;10;74255221
Paranaíta;5106299;95;45261778
Paranapanema;3535804;16;70749957
Paranapoema;4118303;31;87645514
Paranapuã;3535903;14;6360734
Paranatama;2610301;37;75444318
Paranatinga;5106307;49;202566
Paranavaí;4118402;0;242709323
Paranhos;5006358;60;76295142
Paraopeba;3147402;65;41391129
Parapuã;3536000;97;61069816
Parari;2510659;88;78776856
Paratinga;2923704;78;60147798
Paraty;3303807;88;65314202
Paraú;2408706;16;8283032
Parauapebas;1505536;37;29585515
Paraúna;5216403;7;638294709
Parazinho;2408805;92;54504806
Pardinho;3536109;98;95518183
Pareci Novo;4314035;4;782910994
Parecis;1101450;27;57686866
Parelhas;2408904;93;9078756
Pariconha;2706422;81;4589758
Parintins;1303403;43;93185781
Paripiranga;2923803;67;38401094
Paripueira;2706448;26;74049657
Pariquera-Açu;3536208;12;21587818
Parisi;3536257;4;472103857
Parnaguá;2207603;54;2080059
Parnaíba;2207702;83;6119222
Parnamirim;2403251;30;84989423
Parnamirim;2610400;53;42209516
Parnarama;2107803;19;87851309
Parobé;4314050;57;49582607
Passa e Fica;2409100;83;33509679
Passa Quatro;3147600;31;14241579
Passa Sete;4314068;12;38592348
Passa Tempo;3147709;52;73452341
Passa-Vinte;3147808;80;81444614
Passabém;3147501;55;65701809
Passagem;2409209;23;83280937
Passagem;2510709;67;56273602
Passagem Franca;2107902;2;11106677
Passagem Franca do Piauí;2207751;70;7253431
Passira;2610509;49;90157499
Passo de Camaragibe;2706505;59;84232018
Passo de Torres;4212254;95;68148794
Passo do Sobrado;4314076;39;86167294
Passo Fundo;4314100;71;99818621
Passos;3147907;21;4473782
Passos Maia;4212270;86;4183392
Pastos Bons;2108009;71;9754008
Patis;3147956;6;674235919
Pato Bragado;4118451;37;17036264
Pato Branco;4118501;31;4061462
Patos;2510808;54;48001686
Patos de Minas;3148004;53;55340742
Patos do Piauí;2207777;57;19026838
Patrocínio;3148103;26;66613829
Patrocínio do Muriaé;3148202;42;5636832
Patrocínio Paulista;3536307;63;92266687
Patu;2409308;79;45037395
Paty do Alferes;3303856;86;44731918
Pau Brasil;2923902;1;318889999
Pau D'Arco;1505551;87;38496925
Pau D'Arco;1716307;95;94142327
Pau D'Arco do Piauí;2207793;41;4427001
Pau dos Ferros;2409407;98;50652845
Paudalho;2610608;33;74901984
Pauini;1303502;76;72284754
Paula Cândido;3148301;80;59172539
Paula Freitas;4118600;51;95992272
Paulicéia;3536406;35;99762993
Paulínia;3536505;19;80189945
Paulino Neves;2108058;50;87955623
Paulista;2510907;18;41774446
Paulista;2610707;10;72654989
Paulistana;2207801;99;77486393
Paulistânia;3536570;94;67495355
Paulistas;3148400;20;55079431
Paulo Afonso;2924009;68;27144074
Paulo Bento;4314134;77;33705955
Paulo de Faria;3536604;8;114520376
Paulo Frontin;4118709;27;55540854
Paulo Jacinto;2706604;88;9379374
Paulo Lopes;4212304;46;46238534
Paulo Ramos;2108108;9;489545671
Pavão;3148509;2;151047641
